id_date,id,name,priceUsd,date_time
bitcoin-2024-09-20 23:32:39.894885,bitcoin,Bitcoin,63181.99965106184,2024-09-20 23:32:39.894885
ethereum-2024-09-20 23:32:39.894885,ethereum,Ethereum,2548.759387095461,2024-09-20 23:32:39.894885
tether-2024-09-20 23:32:39.894885,tether,Tether,1.000651783792454,2024-09-20 23:32:39.894885
binance-coin-2024-09-20 23:32:39.894885,binance-coin,BNB,568.4786006576412,2024-09-20 23:32:39.894885
solana-2024-09-20 23:32:39.894885,solana,Solana,146.84089994296957,2024-09-20 23:32:39.894885
usd-coin-2024-09-20 23:32:39.894885,usd-coin,USDC,1.0004684309595409,2024-09-20 23:32:39.894885
xrp-2024-09-20 23:32:39.894885,xrp,XRP,0.5858998213979929,2024-09-20 23:32:39.894885
steth-2024-09-20 23:32:39.894885,steth,Lido Staked ETH,2537.8475405359613,2024-09-20 23:32:39.894885
dogecoin-2024-09-20 23:32:39.894885,dogecoin,Dogecoin,0.1053897241221214,2024-09-20 23:32:39.894885
tron-2024-09-20 23:32:39.894885,tron,TRON,0.1521377758335691,2024-09-20 23:32:39.894885
cardano-2024-09-20 23:32:39.894885,cardano,Cardano,0.352425426533536,2024-09-20 23:32:39.894885
avalanche-2024-09-20 23:32:39.894885,avalanche,Avalanche,27.526874212839903,2024-09-20 23:32:39.894885
wrapped-bitcoin-2024-09-20 23:32:39.894885,wrapped-bitcoin,Wrapped Bitcoin,63081.545062273784,2024-09-20 23:32:39.894885
shiba-inu-2024-09-20 23:32:39.894885,shiba-inu,Shiba Inu,1.43581210162e-05,2024-09-20 23:32:39.894885
chainlink-2024-09-20 23:32:39.894885,chainlink,Chainlink,11.417545768833907,2024-09-20 23:32:39.894885
bitcoin-cash-2024-09-20 23:32:39.894885,bitcoin-cash,Bitcoin Cash,335.76893366525746,2024-09-20 23:32:39.894885
polkadot-2024-09-20 23:32:39.894885,polkadot,Polkadot,4.328386640787499,2024-09-20 23:32:39.894885
multi-collateral-dai-2024-09-20 23:32:39.894885,multi-collateral-dai,Multi Collateral DAI,1.001890413030507,2024-09-20 23:32:39.894885
near-protocol-2024-09-20 23:32:39.894885,near-protocol,NEAR Protocol,4.39520343234544,2024-09-20 23:32:39.894885
litecoin-2024-09-20 23:32:39.894885,litecoin,Litecoin,65.32074559199668,2024-09-20 23:32:39.894885
fetch-2024-09-20 23:32:39.894885,fetch,Artificial Superintelligence Alliance,1.6325655969329316,2024-09-20 23:32:39.894885
uniswap-2024-09-20 23:32:39.894885,uniswap,Uniswap,6.781682266200943,2024-09-20 23:32:39.894885
internet-computer-2024-09-20 23:32:39.894885,internet-computer,Internet Computer,8.45639639667448,2024-09-20 23:32:39.894885
monero-2024-09-20 23:32:39.894885,monero,Monero,176.24873816014897,2024-09-20 23:32:39.894885
stellar-2024-09-20 23:32:39.894885,stellar,Stellar,0.0963053931683069,2024-09-20 23:32:39.894885
ethereum-classic-2024-09-20 23:32:39.894885,ethereum-classic,Ethereum Classic,18.95761546068823,2024-09-20 23:32:39.894885
stacks-2024-09-20 23:32:39.894885,stacks,Stacks,1.7531404779343247,2024-09-20 23:32:39.894885
okb-2024-09-20 23:32:39.894885,okb,OKB,39.31896826230561,2024-09-20 23:32:39.894885
aave-2024-09-20 23:32:39.894885,aave,Aave,152.65417594459205,2024-09-20 23:32:39.894885
filecoin-2024-09-20 23:32:39.894885,filecoin,Filecoin,3.7733306054236837,2024-09-20 23:32:39.894885
crypto-com-coin-2024-09-20 23:32:39.894885,crypto-com-coin,Crypto.com Coin,0.0837972696986851,2024-09-20 23:32:39.894885
vechain-2024-09-20 23:32:39.894885,vechain,VeChain,0.0238008601597169,2024-09-20 23:32:39.894885
fantom-2024-09-20 23:32:39.894885,fantom,Fantom,0.642925257848157,2024-09-20 23:32:39.894885
injective-protocol-2024-09-20 23:32:39.894885,injective-protocol,Injective,21.06186604880259,2024-09-20 23:32:39.894885
the-graph-2024-09-20 23:32:39.894885,the-graph,The Graph,0.160895181049024,2024-09-20 23:32:39.894885
thorchain-2024-09-20 23:32:39.894885,thorchain,THORChain,4.459722817043353,2024-09-20 23:32:39.894885
theta-2024-09-20 23:32:39.894885,theta,THETA,1.417895018005491,2024-09-20 23:32:39.894885
maker-2024-09-20 23:32:39.894885,maker,Maker,1509.5180729237954,2024-09-20 23:32:39.894885
arweave-2024-09-20 23:32:39.894885,arweave,Arweave,20.0683451454719,2024-09-20 23:32:39.894885
polygon-2024-09-20 23:32:39.894885,polygon,Polygon,0.3843865832065223,2024-09-20 23:32:39.894885
cosmos-2024-09-20 23:32:39.894885,cosmos,Cosmos,4.52555191549773,2024-09-20 23:32:39.894885
helium-2024-09-20 23:32:39.894885,helium,Helium,6.923512242014389,2024-09-20 23:32:39.894885
algorand-2024-09-20 23:32:39.894885,algorand,Algorand,0.13248211339241,2024-09-20 23:32:39.894885
lido-dao-2024-09-20 23:32:39.894885,lido-dao,Lido DAO,1.1132306276401867,2024-09-20 23:32:39.894885
bitcoin-sv-2024-09-20 23:32:39.894885,bitcoin-sv,Bitcoin SV,48.8240532586898,2024-09-20 23:32:39.894885
quant-2024-09-20 23:32:39.894885,quant,Quant,76.93489828141914,2024-09-20 23:32:39.894885
flow-2024-09-20 23:32:39.894885,flow,Flow,0.5795833520814734,2024-09-20 23:32:39.894885
kucoin-token-2024-09-20 23:32:39.894885,kucoin-token,KuCoin Token,7.449669382221175,2024-09-20 23:32:39.894885
eos-2024-09-20 23:32:39.894885,eos,EOS,0.5168596088163436,2024-09-20 23:32:39.894885
hedera-hashgraph-2024-09-20 23:32:39.894885,hedera-hashgraph,Hedera Hashgraph,0.0524597531473252,2024-09-20 23:32:39.894885
gatetoken-2024-09-20 23:32:39.894885,gatetoken,GateToken,8.4571845179987,2024-09-20 23:32:39.894885
nervos-network-2024-09-20 23:32:39.894885,nervos-network,Nervos Network,0.0169896212618925,2024-09-20 23:32:39.894885
axie-infinity-2024-09-20 23:32:39.894885,axie-infinity,Axie Infinity,4.939863324737588,2024-09-20 23:32:39.894885
neo-2024-09-20 23:32:39.894885,neo,Neo,10.074168808763126,2024-09-20 23:32:39.894885
gala-2024-09-20 23:32:39.894885,gala,Gala,0.0199998372340857,2024-09-20 23:32:39.894885
tezos-2024-09-20 23:32:39.894885,tezos,Tezos,0.6910493564060216,2024-09-20 23:32:39.894885
elrond-egld-2024-09-20 23:32:39.894885,elrond-egld,MultiversX,27.550592163416077,2024-09-20 23:32:39.894885
akash-network-2024-09-20 23:32:39.894885,akash-network,Akash Network,2.6698027901701944,2024-09-20 23:32:39.894885
conflux-network-2024-09-20 23:32:39.894885,conflux-network,Conflux,0.1486354403157202,2024-09-20 23:32:39.894885
ecash-2024-09-20 23:32:39.894885,ecash,eCash,3.30056343445e-05,2024-09-20 23:32:39.894885
the-sandbox-2024-09-20 23:32:39.894885,the-sandbox,The Sandbox,0.2712260168635434,2024-09-20 23:32:39.894885
mantra-dao-2024-09-20 23:32:39.894885,mantra-dao,MANTRA DAO,1.147790358632772,2024-09-20 23:32:39.894885
pendle-2024-09-20 23:32:39.894885,pendle,Pendle,3.5993489850853346,2024-09-20 23:32:39.894885
decentraland-2024-09-20 23:32:39.894885,decentraland,Decentraland,0.2960518128083802,2024-09-20 23:32:39.894885
mina-2024-09-20 23:32:39.894885,mina,Mina,0.4870628994006552,2024-09-20 23:32:39.894885
nexo-2024-09-20 23:32:39.894885,nexo,Nexo,0.9969344474136289,2024-09-20 23:32:39.894885
klaytn-2024-09-20 23:32:39.894885,klaytn,Klaytn,0.1367644639573265,2024-09-20 23:32:39.894885
chiliz-2024-09-20 23:32:39.894885,chiliz,Chiliz,0.0570067217702634,2024-09-20 23:32:39.894885
zcash-2024-09-20 23:32:39.894885,zcash,Zcash,31.27906200871338,2024-09-20 23:32:39.894885
pancakeswap-2024-09-20 23:32:39.894885,pancakeswap,PancakeSwap,1.8581473718384915,2024-09-20 23:32:39.894885
dexe-2024-09-20 23:32:39.894885,dexe,DeXe,8.683484814143798,2024-09-20 23:32:39.894885
trueusd-2024-09-20 23:32:39.894885,trueusd,TrueUSD,0.9993713087043637,2024-09-20 23:32:39.894885
aioz-network-2024-09-20 23:32:39.894885,aioz-network,AIOZ Network,0.4287202621811158,2024-09-20 23:32:39.894885
iota-2024-09-20 23:32:39.894885,iota,IOTA,0.1374920324082686,2024-09-20 23:32:39.894885
livepeer-2024-09-20 23:32:39.894885,livepeer,Livepeer,13.591497380628974,2024-09-20 23:32:39.894885
oasis-network-2024-09-20 23:32:39.894885,oasis-network,Oasis,0.0666373129298196,2024-09-20 23:32:39.894885
superfarm-2024-09-20 23:32:39.894885,superfarm,SuperVerse,0.9099676614158695,2024-09-20 23:32:39.894885
ftx-token-2024-09-20 23:32:39.894885,ftx-token,FTX Token,1.3237687872815775,2024-09-20 23:32:39.894885
gnosis-gno-2024-09-20 23:32:39.894885,gnosis-gno,Gnosis,165.83512717219546,2024-09-20 23:32:39.894885
theta-fuel-2024-09-20 23:32:39.894885,theta-fuel,Theta Fuel,0.0635826810730318,2024-09-20 23:32:39.894885
raydium-2024-09-20 23:32:39.894885,raydium,Raydium,1.5948718418244376,2024-09-20 23:32:39.894885
fei-protocol-2024-09-20 23:32:39.894885,fei-protocol,Fei Protocol,0.9868403284698184,2024-09-20 23:32:39.894885
kava-2024-09-20 23:32:39.894885,kava,Kava,0.3789152444743553,2024-09-20 23:32:39.894885
compound-2024-09-20 23:32:39.894885,compound,Compound,44.745368981600855,2024-09-20 23:32:39.894885
synthetix-network-token-2024-09-20 23:32:39.894885,synthetix-network-token,Synthetix,1.5782970323680274,2024-09-20 23:32:39.894885
nxm-2024-09-20 23:32:39.894885,nxm,NXM,55.86405384618002,2024-09-20 23:32:39.894885
iotex-2024-09-20 23:32:39.894885,iotex,IoTeX,0.0389908108834598,2024-09-20 23:32:39.894885
reserve-rights-2024-09-20 23:32:39.894885,reserve-rights,Reserve Rights,0.0070262781712075,2024-09-20 23:32:39.894885
curve-dao-token-2024-09-20 23:32:39.894885,curve-dao-token,Curve DAO Token,0.3014712517391538,2024-09-20 23:32:39.894885
xinfin-network-2024-09-20 23:32:39.894885,xinfin-network,XinFin Network,0.0288223014935196,2024-09-20 23:32:39.894885
1inch-2024-09-20 23:32:39.894885,1inch,1inch Network,0.2766056239136633,2024-09-20 23:32:39.894885
trust-wallet-token-2024-09-20 23:32:39.894885,trust-wallet-token,Trust Wallet Token,0.8211939871577681,2024-09-20 23:32:39.894885
wootrade-2024-09-20 23:32:39.894885,wootrade,WOO,0.1790226056858554,2024-09-20 23:32:39.894885
kusama-2024-09-20 23:32:39.894885,kusama,Kusama,20.737083707160078,2024-09-20 23:32:39.894885
amp-2024-09-20 23:32:39.894885,amp,Amp,0.0039614456595826,2024-09-20 23:32:39.894885
golem-network-tokens-2024-09-20 23:32:39.894885,golem-network-tokens,Golem,0.3120246364046733,2024-09-20 23:32:39.894885
dash-2024-09-20 23:32:39.894885,dash,Dash,25.32931090129803,2024-09-20 23:32:39.894885
holo-2024-09-20 23:32:39.894885,holo,Holo,0.0017216715132613,2024-09-20 23:32:39.894885
aragon-2024-09-20 23:32:39.894885,aragon,Aragon,6.645564835775038,2024-09-20 23:32:39.894885
just-2024-09-20 23:32:39.894885,just,JUST,0.0287739802491527,2024-09-20 23:32:39.894885
